,Title,Employee,Location,type,Expire_date,catogry
185,McDonald’s- Saudi Arabia - Maintenance - Male | මැක්ඩොනල්ඩ්ස් - සෞදි අරාබිය - නඩත්තු කිරීම - පුරුෂ,FHS Travels & Tours,"ForeignJob,Island...",Full-Time,18/05/2022 ,fmcg
186,Commis – (Pastry) - Boudl Hotel & Resorts,FHS Travels & Tours,"ForeignJob,Island...",Full-Time,18/05/2022 ,fmcg
187,Demi Chef – (Cold) - Boudl Hotel & Resorts,FHS Travels & Tours,"ForeignJob,Island...",Full-Time,18/05/2022 ,fmcg
188,Food Delivery / ආහාර බෙදාහැරීම - Colombo ,Ontime Fleet Service Pvt Ltd,Colombo,Full-Time,18/05/2022 ,fmcg
189,Delivery Riders - Part Time,Burger King,"Colombo,Gampaha",Part-Time,18/05/2022 ,fmcg
190,Delivery Riders / Senior Delivery Riders : Popeyes,Softlogic Restaurants Pvt Ltd,"Colombo,Gampaha",Full-Time or Part-Time,18/05/2022 ,fmcg
191,Delivery Riders / Senior Delivery Riders : Burger King,Softlogic Restaurants Pvt Ltd,"Colombo,Gampaha",Full-Time or Part-Time,18/05/2022 ,fmcg
192,Crew Member / Senior Crew Member : Popeyes,Softlogic Restaurants Pvt Ltd,"Colombo,Gampaha",Full-Time,18/05/2022 ,fmcg
193,Senior Waiter / Senior Waitress : Crystal Jade Hong Kong Kitchen,Softlogic Restaurants Pvt Ltd,Colombo,Full-Time,18/05/2022 ,fmcg
194,Waiter / Waitress : Crystal Jade Hong Kong Kitchen,Softlogic Restaurants Pvt Ltd,Colombo,Full-Time,18/05/2022 ,fmcg
195,Supervisor / Shift Manager : Burger King ,Softlogic Restaurants Pvt Ltd,IslandWide,Full-Time,18/05/2022 ,fmcg
196,Trainee Waiter / Waitress : Crystal Jade Hong Kong Kitchen,Softlogic Restaurants Pvt Ltd,Colombo,Full-Time,18/05/2022 ,fmcg
197,Supervisor / Shift Manager : Delifrance ,Softlogic Restaurants Pvt Ltd,IslandWide,Full-Time,18/05/2022 ,fmcg
198,Trainee Barista / Barista : Delifrance,Softlogic Restaurants Pvt Ltd,Colombo,Full-Time,18/05/2022 ,fmcg
199,Crew Member / Senior Crew Member : Baskin Robbin,Softlogic Restaurants Pvt Ltd,Colombo,Full-Time,18/05/2022 ,fmcg
200,Crew Member / Senior Crew Member : Burger King,Softlogic Restaurants Pvt Ltd,"Colombo,Gampaha,Ka...",Full-Time,18/05/2022 ,fmcg
201,Junior Human Resources Executive,Softlogic Restaurants Pvt Ltd,Colombo,Full-Time,18/05/2022 ,fmcg
202,Crew Member (Full Time) – Pelawatte,Pizza Hut Sri Lanka,Colombo,Full-Time,18/05/2022 ,fmcg
203,Delivery Rider (Full Time) – Pelawatte,Pizza Hut Sri Lanka,Colombo,Full-Time,18/05/2022 ,fmcg
204,Executive Chef,Gi-Gi Flavours (Pvt) Ltd,"Colombo,Kandy,Gall...",Full-Time,17/05/2022 ,fmcg
205,Delivery Rider (Part Time) – Seeduwa,Pizza Hut Sri Lanka,Gampaha,Part-Time,18/05/2022 ,fmcg
206,Crew Member (Full Time) – Athurugiriya,Pizza Hut Sri Lanka,Colombo,Full-Time,18/05/2022 ,fmcg
207,Crew Member (Full Time) – Nawala,Pizza Hut Sri Lanka,Colombo,Full-Time,18/05/2022 ,fmcg
208,Delivery Rider (Full Time) – Athurugiriya,Pizza Hut Sri Lanka,Colombo,Full-Time,18/05/2022 ,fmcg
209,Delivery Rider (Part Time) – Pelawatte,Pizza Hut Sri Lanka,Colombo,Part-Time,18/05/2022 ,fmcg
210,Crew Member (Full Time) – Badulla District ,Pizza Hut Sri Lanka,Badulla,Full-Time,17/05/2022 ,fmcg
211,Delivery Riders - (Part-Time) - Galle District,Pizza Hut Sri Lanka,Galle,Part-Time,17/05/2022 ,fmcg
212,Crew Member (Part Time) – Kegalle District,Pizza Hut Sri Lanka,Kegalle,Part-Time,17/05/2022 ,fmcg
213,"Demi Chefs / Commis I, II, III - Hot Kitchen ",The Grand Gastrobar,Colombo,Full-Time,17/05/2022 ,fmcg
214,Senior Sales Executives - FMCG industry (Specifically in Tea products),Australian Talent Network,"Colombo,Anuradhapur...",Full-Time,17/05/2022 ,fmcg
