,Title,Employee,Location,type,Expire_date,catogry
64,"WALK IN INTERVIEW : Crew Member/ Kitchen Helper -  (කොළඹ 05, නාවල, ගල්කිස්ස, කොළඹ 03, තලවතුගොඩ) | Indian Affair",Giga Foods Pvt Ltd,IslandWide,Full-Time,20/05/2022 ,walkin
65,විදුලි කාර්මික ශිල්පීන් - Electrician ,Durdans Hospital,Colombo,Full-Time,24/05/2022 ,walkin
66,Walk In interview : සූපවේදී - Senior Chef De Partie ,Durdans Hospital,Colombo,Full-Time,24/05/2022 ,walkin
67,වඩු කාර්මික ශිල්පී  - Carpenter,Durdans Hospital,Colombo,Full-Time,24/05/2022 ,walkin
68,කොමිස් II - බේකර් | Commis II - Baker ,Durdans Hospital,Colombo,Full-Time,24/05/2022 ,walkin
69,කොමි II - Commis II,Durdans Hospital,Colombo,Full-Time,24/05/2022 ,walkin
70,Commi I/ Commi II / Commi III / Cashier - (Trainee / Experienced) - Negombo,Softlogic GLOMARK,Gampaha,Full-Time,18/05/2022 ,walkin
71,Commi I/ Commi II / Commi III / Cashier - (Trainee / Experienced) - CRFC,Softlogic GLOMARK,Colombo,Full-Time,18/05/2022 ,walkin
72,Trolly Pusher & Baggers - Part Time - Kurunegala,Softlogic GLOMARK,Kurunagala,Part-Time,18/05/2022 ,walkin
73,Walk In interview : වායු සමීකරණ කාර්මික ශිල්පීන් - A/C Technician,Durdans Hospital,Colombo,Full-Time,19/05/2022 ,walkin
74,Walk In Interview: රෝගී සත්කාර සහයක / Patient Care Assistant ,Durdans Hospital,Colombo,Full-Time,19/05/2022 ,walkin
75,Commi I/ Commi II / Commi III / Cashier - (Trainee/Experienced) - Kurunegala,Softlogic GLOMARK,Kurunagala,Full-Time,18/05/2022 ,walkin
76,Walk In interview : පින්තාරු ශිල්පීන් - Painter,Durdans Hospital,Colombo,Full-Time,19/05/2022 ,walkin
77,Nurse Aides / හෙද සහායිකාවන්,Durdans Hospital,Colombo,Full-Time,19/05/2022 ,walkin
78,ගෘහ පාලන සහකාර / Housekeeping Assistant,Durdans Hospital,Colombo,Full-Time,19/05/2022 ,walkin
79,ජලනල කාර්මික ශිල්පීන් - Plumber,Durdans Hospital,Colombo,Full-Time,19/05/2022 ,walkin
80,Crew Member (Full Time) – Pelawatte,Pizza Hut Sri Lanka,Colombo,Full-Time,18/05/2022 ,walkin
81,Trolly Pusher & Baggers - Part Time - Kottawa,Softlogic GLOMARK,Colombo,Part-Time,18/05/2022 ,walkin
82,Crew Member / Senior Crew Member : Baskin Robbin,Softlogic Restaurants Pvt Ltd,Colombo,Full-Time,18/05/2022 ,walkin
83,Crew Member (Full Time) – Nawala,Pizza Hut Sri Lanka,Colombo,Full-Time,18/05/2022 ,walkin
84,Delivery Riders - Part Time,Burger King,"Colombo,Gampaha",Part-Time,18/05/2022 ,walkin
85,Delivery Rider (Full Time) – Pelawatte,Pizza Hut Sri Lanka,Colombo,Full-Time,18/05/2022 ,walkin
86,Customer Service Assistant (Trainee / Experienced) - Negombo,Softlogic GLOMARK,Gampaha,Full-Time,18/05/2022 ,walkin
87,Trolly Pusher & Baggers - Part Time - Mount Lavania,Softlogic GLOMARK,Colombo,Part-Time,18/05/2022 ,walkin
88,Commi I/ Commi II / Commi III / Cashier - (Trainee / Experienced) - Malabe,Softlogic GLOMARK,Colombo,Full-Time,18/05/2022 ,walkin
89,Crew Member (Full Time) – Athurugiriya,Pizza Hut Sri Lanka,Colombo,Full-Time,18/05/2022 ,walkin
90,Delivery Riders - (Part-Time) - Kandy District,Pizza Hut Sri Lanka,Kandy,Part-Time,17/05/2022 ,walkin
91,Customer Service Assistant (Trainee / Experienced) - CRFC,Softlogic GLOMARK,Colombo,Full-Time,17/05/2022 ,walkin
92,Crew Member (Part Time) – Kegalle District,Pizza Hut Sri Lanka,Kegalle,Part-Time,17/05/2022 ,walkin
93,Crew Member (Full Time) – Badulla District ,Pizza Hut Sri Lanka,Badulla,Full-Time,17/05/2022 ,walkin
94,Trolly Pusher & Baggers - Part Time - Nawala,Softlogic GLOMARK,Colombo,Part-Time,17/05/2022 ,walkin
95,Customer Service Assistant (Trainee / Experienced) - Thalawathugoda,Softlogic GLOMARK,Colombo,Full-Time,17/05/2022 ,walkin
96,Trolly Pusher & Baggers - Part Time - CRFC,Softlogic GLOMARK,Colombo,Part-Time,17/05/2022 ,walkin
97,Delivery Rider (Part Time) – Seeduwa,Pizza Hut Sri Lanka,Gampaha,Part-Time,18/05/2022 ,walkin
98,Delivery Rider (Part Time) – Pelawatte,Pizza Hut Sri Lanka,Colombo,Part-Time,18/05/2022 ,walkin
99,Delivery Rider (Full Time) – Athurugiriya,Pizza Hut Sri Lanka,Colombo,Full-Time,18/05/2022 ,walkin
100,Crew Member (Part Time) – Kalutara District,Pizza Hut Sri Lanka,Kalutara,Part-Time,17/05/2022 ,walkin
101,Crew Member (Full Time) – Gampaha District ,Pizza Hut Sri Lanka,Gampaha,Full-Time,17/05/2022 ,walkin
102,Crew Member (Part Time) – Puttalam District,Pizza Hut Sri Lanka,Puttalam,Part-Time,17/05/2022 ,walkin
103,Delivery Riders - (Part-Time) - Galle District,Pizza Hut Sri Lanka,Galle,Part-Time,17/05/2022 ,walkin
104,Crew Member (Full Time) – Galle District ,Pizza Hut Sri Lanka,Galle,Full-Time,17/05/2022 ,walkin
105,Crew Member (Full Time) – Colombo District ,Pizza Hut Sri Lanka,Colombo,Full-Time,17/05/2022 ,walkin
106,Delivery Riders - (Part-Time) - Puttalam District,Pizza Hut Sri Lanka,Puttalam,Part-Time,17/05/2022 ,walkin
107,Crew Member (Part Time) – Gampaha District,Pizza Hut Sri Lanka,Gampaha,Part-Time,17/05/2022 ,walkin
108,Crew Member (Full Time) – Kalutara District ,Pizza Hut Sri Lanka,Kalutara,Full-Time,17/05/2022 ,walkin
109,Delivery Riders - (Part-Time) - Gampaha District,Pizza Hut Sri Lanka,Gampaha,Part-Time,17/05/2022 ,walkin
110,Trolly Pusher & Baggers - Part Time - Delkanda,Softlogic GLOMARK,Gampaha,Part-Time,25/05/2022 ,walkin
111,Customer Service Assistant (Trainee / Experienced) - Kottawa,Softlogic GLOMARK,Colombo,Full-Time,20/05/2022 ,walkin
112,Customer Service Assistant (Trainee / Experienced) - Mount Lavania,Softlogic GLOMARK,Colombo,Full-Time,25/05/2022 ,walkin
113,Crew Member (Part Time) – Matale District,Pizza Hut Sri Lanka,Matale,Part-Time,17/05/2022 ,walkin
114,Delivery Riders - (Part-Time) - Colombo District,Pizza Hut Sri Lanka,Colombo,Part-Time,17/05/2022 ,walkin
115,Crew Member (Part Time) – Kandy District,Pizza Hut Sri Lanka,Kandy,Part-Time,17/05/2022 ,walkin
116,Customer Service Assistant (Trainee / Experienced) - Nawala,Softlogic GLOMARK,Colombo,Full-Time,25/05/2022 ,walkin
117,Crew Member (Part Time) – Nuwara Eliya District,Pizza Hut Sri Lanka,NuwaraEliya,Part-Time,17/05/2022 ,walkin
118,Walk In interview : Ward Clerk,Durdans Hospital,Colombo,Full-Time,20/05/2022 ,walkin
119,Delivery Rider (Full Time) – Kurunegala District ,Pizza Hut Sri Lanka,Kurunagala,Full-Time,17/05/2022 ,walkin
120,Walk In interview : Pharmacist / Apprentice Pharmacist,Durdans Hospital,Colombo,Full-Time,20/05/2022 ,walkin
121,Customer Service Assistant (Trainee / Experienced) - Malabe,Softlogic GLOMARK,Colombo,Full-Time,20/05/2022 ,walkin
122,Walk In interview : Accounts Officer,Durdans Hospital,Colombo,Full-Time,20/05/2022 ,walkin
123,Walk In interview : Stores Assistant,Durdans Hospital,Colombo,Full-Time,20/05/2022 ,walkin
124,වේටර් ‍/ Steward - 6th Lane Cafe,Durdans Hospital,Colombo,Full-Time,20/05/2022 ,walkin
125,Walk In interview : මුළුතැන්ගෙයි සහයක - කොළඹ  | Kitchen Helper  ,Durdans Hospital,Colombo,Full-Time,20/05/2022 ,walkin
126,Walk In interview : හෙදියන් - Nurses ,Durdans Hospital,Colombo,Full-Time,20/05/2022 ,walkin
127,Walk In interview : රසායනාගාර සහායකයින් / MLT | Kurunegala / Tangalle,Durdans Hospital,"Kurunagala,Matara",Full-Time,20/05/2022 ,walkin
128,Walk In interview : Cashier,Durdans Hospital,Colombo,Full-Time,20/05/2022 ,walkin
129,Walk-In Interviews : Call Centre Agent,Durdans Hospital,Colombo,Full-Time,20/05/2022 ,walkin
